webTitle,webPublicationDate,webUrl,sectionName,event_type,region
Energy crisis: why ‘keep calm but cut down’ may be a better message for Labour,2026-04-01 06:00:41+00:00,https://www.theguardian.com/politics/2026/apr/01/energy-crisis-keep-calm-but-cut-down-better-message-labour,Politics,,
Experts say Ed Miliband’s £1.1bn for new offshore wind projects not enough,2025-10-27 19:10:54+00:00,https://www.theguardian.com/environment/2025/oct/27/ed-miliband-1-1bn-a-year-new-offshore-wind-projects,Environment,,
These enormous wind turbine projects would damage Wales – and all to supply the rest of the UK with energy | Simon Jenkins,2026-04-10 12:16:50+00:00,https://www.theguardian.com/commentisfree/2026/apr/10/wind-turbine-projects-wales-england-ed-miliband,Opinion,,
"UK inflation eases more than expected to 2.8%, led by lower electricity and gas bills – as it happened",2026-05-20 14:40:35+00:00,https://www.theguardian.com/business/live/2026/may/20/uk-inflation-eases-lower-electricity-gas-bills-iran-war-business-latest-news-updates,Business,,
What the datacenter boom means for America’s environment – and electricity bills,2025-10-17 06:00:04+00:00,https://www.theguardian.com/environment/2025/oct/16/what-the-data-center-boom-means-for-americas-environment-and-electricity-bills,Environment,,
Households in Great Britain face surprise rise in energy bills from January,2025-11-21 12:14:51+00:00,https://www.theguardian.com/money/2025/nov/21/energy-price-cap-great-britain-rise-january-fuel,Money,,
There are solutions to Britain’s energy crisis | Letters,2026-03-26 16:49:13+00:00,https://www.theguardian.com/business/2026/mar/26/there-are-solutions-to-britains-energy-crisis,Business,,
Why are some Australian energy bills going up – and when will they come down?,2026-06-24 15:00:47+00:00,https://www.theguardian.com/environment/2026/jun/25/australian-energy-prices-going-up-electricity-bills,Environment,,
UK households free to install plug-in balcony solar panels from end of August,2026-07-23 13:00:44+00:00,https://www.theguardian.com/money/2026/jul/23/uk-households-free-install-plug-in-balcony-solar-panels,Money,,
Britain should look to biomethane to expand gas supply | Letter,2026-04-21 16:28:54+00:00,https://www.theguardian.com/environment/2026/apr/21/britain-should-look-to-biomethane-to-expand-gas-supply,Environment,,
Households face higher energy bills as £28bn grid upgrade gets go-ahead,2025-12-04 08:26:25+00:00,https://www.theguardian.com/money/2025/dec/04/fears-of-higher-energy-bills-as-28bn-grid-upgrade-gets-go-ahead,Money,,
"Australia’s household energy bills will halve by 2050, modelling suggests",2025-10-12 14:00:57+00:00,https://www.theguardian.com/australia-news/2025/oct/13/australias-household-energy-bills-will-halve-by-2050-modelling-suggests,Australia news,,
Which way will the wind blow? Decision day looms for planned windfarm on Tasmania’s Robbins Island ,2025-08-15 15:00:37+00:00,https://www.theguardian.com/australia-news/2025/aug/16/windfarm-proposal-robbins-island-tasmania,Australia news,,
"Elon Musk’s xAI datacenter generating extra electricity illegally, regulator rules",2026-01-16 00:09:42+00:00,https://www.theguardian.com/technology/2026/jan/15/elon-musk-xai-datacenter-memphis,Technology,,
"Misinformation, fear and politics – how a South Dakota county drove away millions in solar energy",2025-09-10 12:00:03+00:00,https://www.theguardian.com/environment/2025/sep/10/south-dakota-solar-energy,Environment,,
"Internet blackout is tool of desperate regime to isolate Iranians, say experts",2026-03-02 17:44:25+00:00,https://www.theguardian.com/world/2026/mar/02/internet-blackout-regime-iranians-experts-digital-censorship,World news,,
‘Privatisation premium’: billions from UK energy bills paid to shareholders ,2025-09-17 14:52:03+00:00,https://www.theguardian.com/politics/2025/sep/17/privatisation-premium-billions-from-uk-energy-bills-paid-to-shareholders,Politics,,
‘Waiting for days’: India feels impact of gas supply chain disruption amid Iran conflict,2026-03-19 06:00:01+00:00,https://www.theguardian.com/world/2026/mar/19/india-liquefied-petroleum-gas-lpg-supply-chain-disruption-iran-conflict,World news,,
The great energy pivot: US oil and Chinese solar are the winners in Trump’s war on Iran,2026-04-26 11:00:12+00:00,https://www.theguardian.com/business/2026/apr/26/more-than-oil-prices-iran-war-threatens-to-reshape-global-energy-order,Business,,
Barcelona peg back Chelsea before TV blackout delay to reach WCL summit,2025-11-20 22:04:16+00:00,https://www.theguardian.com/football/2025/nov/20/chelsea-barcelona-womens-champions-league-match-report,Football,,
"Datacentres should be forced to invest in wind and solar energy, all states agree – except Queensland",2026-05-12 05:16:37+00:00,https://www.theguardian.com/environment/2026/may/12/datacentres-australia-wind-solar-energy-investment,Environment,,
"This fuel-free solar oven cooks on sunshine when you have it, electricity when you don’t",2026-05-15 19:15:48+00:00,https://www.theguardian.com/thefilter-us/2026/may/15/gosun-sport-e-solar-oven-review,The Filter US,,
Wind generator Ørsted blames Trump as shares sink to all-time low,2025-08-11 11:46:24+00:00,https://www.theguardian.com/environment/2025/aug/11/orsted-wind-generator-shares-sink-9bn-cash-call,Business,,
Britain’s red-tailed bumblebees may have an unlikely saviour in solar farms,2025-11-05 06:00:17+00:00,https://www.theguardian.com/environment/2025/nov/05/uk-red-tailed-bumblebees-farming-solar-farms,Environment,,
Electricity from renewables overtakes coal in Australia for the first time,2025-10-12 14:00:56+00:00,https://www.theguardian.com/news/ng-interactive/2025/oct/13/electricity-from-renewables-overtakes-coal-in-australia-for-the-first-time,News,,
Trump hints at wind down of war as US prepares to send more troops to Gulf,2026-03-21 07:44:11+00:00,https://www.theguardian.com/world/2026/mar/20/us-considering-occupying-iran-kharg-island-hormuz-strait-trump,World news,,
Hallé/Shields/Adams: John Adams festival review – dynamism that could generate electricity,2025-11-02 13:23:08+00:00,https://www.theguardian.com/music/2025/nov/02/john-adams-festival-review-halle-orchestra-bridgewater-hall,Music,,
‘We were being watched by the KGB’: how Scorpions made Wind of Change,2025-09-15 13:45:04+00:00,https://www.theguardian.com/culture/2025/sep/15/kgb-scorpions-wind-of-change-whistling,Culture,,
‘We have to stand together’: Minnesota economic blackout organizers push to take demonstrations nationwide,2026-01-22 18:00:52+00:00,https://www.theguardian.com/business/2026/jan/22/minnesota-economic-blackout-ice,Business,,
Pauline Hanson secured government solar rebate despite calling for subsidies to large-scale renewables to end ,2026-03-09 14:00:52+00:00,https://www.theguardian.com/australia-news/2026/mar/09/pauline-hanson-renewables-solar-power-rebate,Australia news,,
Rise in energy prices leaves 1m UK households behind on bills,2025-09-10 04:01:00+00:00,https://www.theguardian.com/money/2025/sep/10/rise-in-energy-prices-leaves-1m-uk-households-behind-on-bills,Money,,
"Changes in solar energy fuelled high speed evolutionary changes, study suggests",2025-11-26 06:00:43+00:00,https://www.theguardian.com/science/2025/nov/26/changes-in-solar-energy-fuelled-high-speed-evolutionary-changes-study-suggests,Science,,
"Ambulance delays during power cut possibly contributed to man’s death, coroner rules",2026-03-20 15:41:42+00:00,https://www.theguardian.com/society/2026/mar/20/peter-coates-death-coroner-ambulance-delays-power-cut,Society,,
Readers reply: Why put solar panels on green space when we could put them over car parks?,2026-07-12 13:00:19+00:00,https://www.theguardian.com/lifeandstyle/2026/jul/12/readers-reply-why-put-solar-panels-on-green-space-when-we-could-put-them-over-car-parks,Life and style,,
"Australia’s energy grid must triple capacity by 2050 with major increase to wind and solar, Aemo says",2025-12-09 13:01:03+00:00,https://www.theguardian.com/australia-news/2025/dec/10/australia-must-increase-energy-grid-capacity-wind-solar-aemo,Australia news,,
Iran war briefing: US lets India buy Russian oil after energy prices jump,2026-03-06 23:33:57+00:00,https://www.theguardian.com/world/2026/mar/06/iran-war-us-india-russian-oil-prices-jump-israel-strikes-hezbollah-news-updates,World news,,
Cost to rewire Great Britain’s electricity network could reach £90bn in 2030s,2026-06-30 06:00:42+00:00,https://www.theguardian.com/business/2026/jun/30/great-britain-electricity-network-90bn-pounds-2030s,Business,,
"Annual energy bills set to rise £35 in October, Trump slaps 50% tariff on India – as it happened",2025-08-27 14:14:47+00:00,https://www.theguardian.com/business/live/2025/aug/27/energy-price-cap-rise-trump-tariff-india-business-live-news,Business,,
Asia scrambles to confront energy crisis unleashed by Iran war – with no end in sight,2026-03-12 03:40:56+00:00,https://www.theguardian.com/world/2026/mar/12/asia-energy-crisis-iran-war,World news,,
Trump tariffs and green energy rollbacks push household electricity bills up 10%,2025-08-19 22:12:53+00:00,https://www.theguardian.com/us-news/2025/aug/19/electricity-bills-increase-trump,US news,,
"ScottishPower owes me £1,000 in solar panel payments",2026-07-01 06:00:28+00:00,https://www.theguardian.com/money/2026/jul/01/scottishpower-solar-panel-payments,Money,,
Economic blackout day planned in Minnesota to protest ICE surge,2026-01-20 11:00:02+00:00,https://www.theguardian.com/us-news/2026/jan/20/ice-immigrarion-minnesota-economic-protest,US news,,
Wetherspoons boss vows to keep price rises to a minimum as he criticises energy bills,2025-10-03 07:50:45+00:00,https://www.theguardian.com/business/2025/oct/03/wetherspoons-price-rises-energy-bills-packaging-tax-tim-martin,Business,,
Datacentres demand huge amounts of electricity. Could they derail Australia’s net zero ambitions?,2025-12-02 14:00:38+00:00,https://www.theguardian.com/australia-news/2025/dec/03/datacentres-demand-huge-amounts-of-electricity-could-they-derail-australias-net-zero-ambitions,Australia news,,
‘Why take those jobs away?’: the unionized workers decrying Trump’s war on wind,2026-07-06 11:00:01+00:00,https://www.theguardian.com/environment/2026/jul/06/workers-unions-trump-wind-energy,Environment,,
Eurozone inflation soars to 3% as Iran war drives up energy prices,2026-04-30 12:30:05+00:00,https://www.theguardian.com/business/2026/apr/30/eurozone-inflation-increase-iran-war-drives-up-energy-prices,Business,,
‘Massive’ Russian attack on Ukraine capital causes widespread blackout,2025-10-10 10:01:56+00:00,https://www.theguardian.com/world/2025/oct/10/russian-attack-kyiv-ukraine-capital-blackouts-sets-high-rise-alight,World news,,
"No water or electricity, and children begging in streets filled with rubbish – but this is why I won’t leave Cuba",2026-02-13 15:00:26+00:00,https://www.theguardian.com/world/2026/feb/13/no-water-or-electricity-and-children-begging-in-streets-filled-with-rubbish-but-this-is-why-i-wont-leave-cuba,World news,,
What is happening with Australia’s emissions? Electricity is improving. Transport is not,2025-08-25 07:27:21+00:00,https://www.theguardian.com/australia-news/2025/aug/25/what-is-happening-with-australias-emissions-electricity-is-improving-transport-is-not,Environment,,
"No tuition, no grades, no power grid: why are people flocking to a ‘college’ in the middle of the desert?",2026-03-29 15:00:01+00:00,https://www.theguardian.com/us-news/2026/mar/29/mars-college-california-campus,US news,,
Iran’s access to global internet starts to resume after 88-day blackout,2026-05-26 14:28:53+00:00,https://www.theguardian.com/world/2026/may/26/iran-internet-blackout,World news,,
"Solar geoengineering in wrong hands could wreak climate havoc, scientists warn",2025-11-05 00:01:10+00:00,https://www.theguardian.com/environment/2025/nov/05/solar-geoengineering-in-wrong-hands-could-wreak-climate-havoc-scientists-warn,Environment,,
"Knit pants, waterproof boots and more: 20 things to wear to stay warm this winter, tested",2026-01-27 16:17:38+00:00,https://www.theguardian.com/thefilter-us/2026/jan/27/extreme-cold-warm-winter-clothing,The Filter US,,
"Iran’s internet blackout could worsen human toll of war, say rights groups",2026-03-05 16:00:10+00:00,https://www.theguardian.com/global-development/2026/mar/05/iran-internet-blackout-human-toll-war-rights-groups,Global development,,
"With this record wind power auction, we’ve proved the rightwing doubters wrong | Ed Miliband",2026-01-14 09:30:53+00:00,https://www.theguardian.com/commentisfree/2026/jan/14/record-wind-power-auction-rightwing-doubters-britain-energy-fossil-fuels-ed-miliband,Opinion,,
Wake up Labour MPs: the price of electricity is a crisis for industry and growth | Nils Pratley,2026-02-11 18:58:17+00:00,https://www.theguardian.com/business/nils-pratley-on-finance/2026/feb/11/wake-up-labour-mps-price-of-electricity-is-crisis-for-industry-and-growth,Business,,
Coalition criticises Labor over electricity prices as Bowen rejects ‘hypocrisy’ – as it happened,2026-07-05 03:15:21+00:00,https://www.theguardian.com/australia-news/live/2026/jul/05/australia-news-live-albanese-labor-nsw-h5-bird-flu-angus-taylor-liberal-coalition-pauline-hanson-ntwnfb,Australia news,,
Industry can’t wait any longer for a fix to its energy crisis. Ministers should get a move on | Nils Pratley,2025-11-20 17:55:54+00:00,https://www.theguardian.com/business/nils-pratley-on-finance/2025/nov/20/industry-cant-wait-any-longer-for-a-fix-to-its-energy-crisis-ministers-should-get-a-move-on,Business,,
Rhode Island and Connecticut sue over Trump administration’s wind farm halt,2025-09-04 16:53:41+00:00,https://www.theguardian.com/us-news/2025/sep/04/rhode-island-connecticut-trump-administration-revolution-wind,US news,,
"Energy bills in Great Britain forecast to hit almost £2,000 a year this summer",2026-03-31 14:17:51+00:00,https://www.theguardian.com/money/2026/mar/31/energy-bills-great-britain-forecast-summer,Money,,
Electricity generators threatened with higher windfall taxes in bid to ensure stable prices,2026-04-20 23:01:08+00:00,https://www.theguardian.com/environment/2026/apr/21/uk-shifts-older-wind-and-solar-farms-to-fixed-price-deals-to-reduce-price-shocks,Business,,
The Guardian view on solar geoengineering: Africa has a point about this risky technology | Editorial,2025-12-08 18:08:03+00:00,https://www.theguardian.com/commentisfree/2025/dec/08/the-guardian-view-on-solar-geoengineering-africa-has-a-point-about-this-risky-technology,Opinion,,
Trump says Microsoft will pay more for its datacenters’ electricity,2026-01-13 22:09:02+00:00,https://www.theguardian.com/technology/2026/jan/13/trump-microsoft-data-centers-electricity,Technology,,
‘Zombie’ electricity projects in Britain face axe to ease quicker grid connections,2025-12-08 06:00:44+00:00,https://www.theguardian.com/business/2025/dec/08/zombie-electricity-projects-britain-face-axe-grid-connections-net-zero,Business,,
China has been preparing for a global energy crisis for years. It is paying off now,2026-03-20 01:14:34+00:00,https://www.theguardian.com/world/2026/mar/20/china-oil-reserves-global-energy-crisis,World news,,
"Wind power has cut £104bn from UK energy costs since 2010, study finds",2025-10-28 05:00:19+00:00,https://www.theguardian.com/environment/2025/oct/28/wind-power-cut-uk-energy-costs-ucl-study,Environment,,
Europe’s heatwave drives electricity prices to new highs as demand soars,2026-06-23 18:41:26+00:00,https://www.theguardian.com/business/2026/jun/23/electricity-prices-jump-in-europe-as-demands-soars-in-the-heatwave,Business,,
Wasted weekend takes wind out of WSL’s sails … and get ready for more ,2026-04-12 07:00:11+00:00,https://www.theguardian.com/football/2026/apr/12/wasted-weekend-international-break-womens-super-league-football,Football,,
Trump officials cancel major solar project in latest hit to renewable energy,2025-10-10 19:25:17+00:00,https://www.theguardian.com/us-news/2025/oct/10/trump-officials-drop-major-solar-power-project-in-another-renewable-energy-attack,US news,,
One of Britain’s last major chemical plants at risk as energy prices surge,2026-03-15 10:00:21+00:00,https://www.theguardian.com/business/2026/mar/15/energy-price-surge-britain-chemical-plant-risk-huntsman,Business,,
"High energy prices threaten UK’s status as manufacturing power, business groups say",2026-02-22 07:00:32+00:00,https://www.theguardian.com/business/2026/feb/22/high-energy-prices-threaten-uks-status-as-manufacturing-power-business-groups-say,Business,,
Woman denies gas supply sabotage as police investigate death of elderly man at Sutherland hospital,2025-10-29 02:43:43+00:00,https://www.theguardian.com/australia-news/2025/oct/29/sutherland-hospital-gas-supply-nsw-police-investigating-death-ntwnfb,Australia news,,
Andy Burnham considers radical shake-up to cut energy bills,2026-07-18 10:45:01+00:00,https://www.theguardian.com/money/2026/jul/18/andy-burnham-cut-energy-bills-gas-heat-pumps,Money,,
"Elaine Luria, January 6 panel member seeking political comeback, says ‘the wind is on our back’ as Democrats try to flip House",2026-04-20 10:00:53+00:00,https://www.theguardian.com/us-news/2026/apr/20/elaine-luria-virginia-house-democrats-midterms,US news,,
"‘Damage will be widespread’: Narelle brings 250km/h wind gusts, with tourists evacuated and schools closed",2026-03-19 17:50:47+00:00,https://www.theguardian.com/australia-news/2026/mar/19/tropical-cyclone-narelle-qld-storm-tracker-path-tracking-map-bom,Australia news,,
How Trump’s assault on US wind industry threatens jobs and power for nearly 5m homes,2025-09-24 10:00:23+00:00,https://www.theguardian.com/us-news/2025/sep/24/trump-wind-power-threats-homes,Environment,,
Low-cost loans for solar panels could save households hundreds on bills – thinktanks,2026-07-07 09:00:36+00:00,https://www.theguardian.com/environment/2026/jul/07/low-cost-loans-for-solar-panels-could-save-households-hundreds-on-bills-thinktanks,Environment,,
‘Gobsmacking’ solar farm that could power AI datacentres ‘possibly unparalleled’ in Australia or world ,2025-11-20 14:00:12+00:00,https://www.theguardian.com/australia-news/2025/nov/20/artificial-intelligence-data-centre-australia-solar-farm-possibly-unparalleled,Australia news,,
"Run the dishwasher, plug in the car: how Great Britain plans to use record wind and solar power ",2026-04-14 16:44:34+00:00,https://www.theguardian.com/environment/2026/apr/14/run-dishwasher-plug-car-how-great-britain-plans-use-record-wind-solar-power,Environment,,
"Solar grazing: ‘triple-win’ for sheep farmers, renewables and society or just a PR exercise for energy companies?",2026-01-14 10:52:22+00:00,https://www.theguardian.com/environment/2026/jan/14/solar-grazing-triple-win-sheep-farmers-renewables-energy-companies,Environment,,
"Energy bills will rise by £209 a year to £1,850 from July, forecaster says",2026-05-19 14:26:45+00:00,https://www.theguardian.com/money/2026/may/19/energy-bills-rise-july-gas-electricity-prices-cap-great-britain-iran-war,Money,,
Dreams Travel With the Wind review – communing with the spirits to preserve Indigenous culture in Colombia,2026-01-05 07:00:30+00:00,https://www.theguardian.com/film/2026/jan/05/dreams-travel-with-the-wind-review-communing-with-the-spirits-to-preserve-indigenous-culture-in-colombia,Film,,
"Iran war energy crisis equal to 70s twin oil shocks and fallout from Ukraine war, says IEA chief",2026-03-23 05:04:11+00:00,https://www.theguardian.com/world/2026/mar/23/iran-war-energy-crisis-1970s-oil-shocks-fatih-birol-iea,World news,,
‘How is it possible?’: Berliners demand answers after sabotage causes blackout,2026-01-07 16:20:06+00:00,https://www.theguardian.com/world/2026/jan/07/how-is-it-possible-berliners-demand-answers-after-sabotage-causes-blackout,World news,,
